Name,CBO,NOC,WMC,RFC,NPRM,NPROM,NPM,LOC,DIT,LCOM,Changes
org.apache.tapestry5.ioc.test.IOCTestCase,48,5,75,110,0,75,0,336,3,0,No
org.apache.tapestry5.ioc.test.MockTester,3,0,5,17,0,0,5,34,0,60,No
org.apache.tapestry5.ioc.test.MockTester.ThreadLocalControl,1,0,1,24,0,1,0,8,0,0,No
org.apache.tapestry5.ioc.test.TestBase,4,7,9,35,0,8,1,43,2,44,No
org.apache.tapestry5.ioc.test.TestUtils,15,1,14,26,5,1,8,152,1,0,No
org.apache.tapestry5.ioc.UnbuildablePingable,1,0,2,14,1,0,1,10,0,0,No
org.apache.tapestry5.ioc.UnknownColorGreeterImpl,2,0,1,13,0,0,1,8,0,0,No
org.apache.tapestry5.ioc.UnknownScopeModule,2,0,1,13,0,0,1,8,0,0,No
org.apache.tapestry5.ioc.UppercaseStringTransformer,2,0,1,13,0,0,1,8,0,0,No
org.apache.tapestry5.ioc.util.AbstractMessages,7,2,7,19,1,2,4,42,0,78,No
org.apache.tapestry5.ioc.util.AvailableValues,7,0,6,18,1,0,5,37,0,50,Yes
org.apache.tapestry5.ioc.util.CaseInsensitiveMap,11,0,15,45,3,0,11,311,0,87,No
org.apache.tapestry5.ioc.util.CaseInsensitiveMap.CIMEntry,3,0,6,18,0,0,4,39,0,66,No
org.apache.tapestry5.ioc.util.CaseInsensitiveMap.EntrySet,8,0,5,38,0,0,5,39,0,0,No
org.apache.tapestry5.ioc.util.CaseInsensitiveMap.EntrySetIterator,5,0,4,16,1,0,3,30,0,50,No
org.apache.tapestry5.ioc.util.CaseInsensitiveMap.Position,5,0,6,18,0,0,0,60,0,16,No
org.apache.tapestry5.ioc.util.ExceptionUtils,6,0,3,15,0,0,3,48,0,0,No
org.apache.tapestry5.ioc.util.ExceptionWrapper,0,0,2,45,0,0,2,12,0,0,No
org.apache.tapestry5.ioc.util.IdAllocator,9,0,8,20,1,0,7,95,0,62,No
org.apache.tapestry5.ioc.util.IdAllocator.NameGenerator,6,0,3,15,0,0,2,27,0,50,No
org.apache.tapestry5.ioc.util.LocalizedNameGenerator,7,0,8,20,2,0,6,129,0,64,No
org.apache.tapestry5.ioc.util.NonmatchingMappedConfigurationOverrideModule,1,0,1,13,0,0,1,7,0,0,No
org.apache.tapestry5.ioc.util.Stack,7,0,11,23,1,0,10,77,0,59,No
org.apache.tapestry5.ioc.util.StrategyRegistry,10,0,10,22,2,0,8,76,0,74,No
org.apache.tapestry5.ioc.util.UnknownValueException,2,0,3,56,0,0,3,17,1,33,No
org.apache.tapestry5.javadoc.ClassDescription,22,0,13,25,11,0,2,146,0,74,No
org.apache.tapestry5.javadoc.ParameterDescription,12,0,3,15,1,0,2,90,0,63,No
org.apache.tapestry5.javadoc.TapestryDocTaglet,22,0,21,33,9,0,12,212,0,92,No
org.apache.tapestry5.javadoc.XDocStreamer,14,0,4,16,2,0,2,239,0,66,No
org.apache.tapestry5.javadoc.XDocStreamer.SaxHandler,13,0,20,32,2,0,18,178,0,80,No
org.apache.tapestry5.jcache.internal.AbstractBlogManagerInterceptionTest,2,3,6,19,0,1,5,73,1,0,No
org.apache.tapestry5.jcache.internal.AbstractInterceptionTest,7,1,1,13,0,1,0,37,0,80,No
org.apache.tapestry5.jcache.internal.AbstractTestExcluder,4,1,3,15,0,2,1,39,0,33,No
org.apache.tapestry5.jcache.internal.AbstractTestExcluder.ExcludedStatement,4,0,2,14,1,0,1,16,1,0,No
org.apache.tapestry5.jcache.internal.CacheLookupUtil,16,0,11,23,3,7,1,117,1,83,No
org.apache.tapestry5.jcache.internal.CachePutMethodAdvice,5,0,4,16,0,1,3,36,1,50,No
org.apache.tapestry5.jcache.internal.CacheRemoveAllMethodAdvice,5,0,4,16,0,1,3,36,1,50,No
org.apache.tapestry5.jcache.internal.CacheRemoveMethodAdvice,5,0,4,16,0,1,3,36,1,50,No
org.apache.tapestry5.jcache.internal.CacheResultMethodAdvice,5,0,4,16,0,1,3,36,1,50,No
org.apache.tapestry5.jcache.internal.HarnessModule,3,0,4,16,2,0,2,24,0,0,No
org.apache.tapestry5.jcache.internal.InterceptionCacheNameOnEachMethodTest,1,0,1,20,0,1,0,8,2,0,No
org.apache.tapestry5.jcache.internal.InterceptionUsingCacheConfigTest,1,0,1,20,0,1,0,8,2,0,No
org.apache.tapestry5.jcache.internal.InterceptionUsingDefaultCacheNameTest,1,0,1,20,0,1,0,8,2,0,No
org.apache.tapestry5.jcache.internal.TapestryIoCBeanProvider,7,0,2,14,0,0,2,15,0,0,No
org.apache.tapestry5.jcache.internal.TapestryIoCInternalCacheInvocationContext,3,0,4,16,0,3,1,30,1,0,No
org.apache.tapestry5.jcache.internal.TapestryIoCInternalCacheKeyInvocationContext,3,0,4,16,0,3,1,30,1,0,No
org.apache.tapestry5.jcache.module.JCacheModule,12,0,4,16,2,0,2,39,0,0,No
org.apache.tapestry5.jmx.integration.TapestryJmxIntegrationTests,0,0,1,200,0,0,1,10,2,0,No
org.apache.tapestry5.jmx.modules.JmxModule,4,0,1,13,0,0,1,7,0,0,No
org.apache.tapestry5.jpa.integration.app1.JpaIntegrationTest,3,0,7,206,0,0,7,96,2,0,No
org.apache.tapestry5.jpa.integration.app2.SinglePersistenceUnitIntegrationTest,1,0,3,202,0,0,3,27,2,0,No
org.apache.tapestry5.jpa.integration.app3.JndiDataSourceTest,1,0,1,200,0,0,1,11,2,0,No
org.apache.tapestry5.jpa.integration.app4.IncludeUnlistedClassesTest,2,0,1,200,0,0,1,17,2,0,No
org.apache.tapestry5.jpa.integration.app5.DummyEntityManager,5,0,41,53,0,0,41,193,0,0,No
org.apache.tapestry5.jpa.integration.app5.DummyEntityManagerFactory,4,0,9,21,0,0,9,48,0,0,No
org.apache.tapestry5.jpa.integration.app5.DummyPersistenceProvider,4,0,3,15,0,0,3,18,0,0,No
org.apache.tapestry5.jpa.integration.app5.ExplicitPersistenceProviderClassTest,3,0,1,200,0,0,1,9,2,0,No
org.apache.tapestry5.jpa.integration.app6.JpaIntegrationTestWithAnnotationsInServiceImplementation,3,0,7,206,0,0,7,96,2,0,No
org.apache.tapestry5.jpa.JpaConstants,1,0,0,12,0,0,0,4,0,0,No
org.apache.tapestry5.jpa.JpaGridDataSource,8,0,6,18,0,1,5,66,0,54,No
org.apache.tapestry5.jpa.JpaPersistenceConstants,1,0,0,12,0,0,0,4,0,0,No
org.apache.tapestry5.jpa.JpaSymbols,1,0,0,12,0,0,0,7,0,0,No
org.apache.tapestry5.jpa.modules.JpaModule,42,0,12,24,0,0,12,126,0,0,No
org.apache.tapestry5.json.CompactSession,4,0,7,19,0,0,7,40,0,57,No
org.apache.tapestry5.json.JSONArray,15,0,24,43,1,0,21,217,1,58,No
org.apache.tapestry5.json.JSONCollection,7,2,7,19,0,0,6,39,0,0,No
org.apache.tapestry5.json.JSONLiteral,2,0,3,15,0,0,3,18,0,0,No
org.apache.tapestry5.json.JSONObject,27,0,34,53,0,0,28,505,1,87,No
org.apache.tapestry5.json.JSONObject.Null,4,0,4,16,1,0,3,22,0,0,No
org.apache.tapestry5.json.JSONTokener,12,0,10,22,0,0,9,242,0,44,No
org.apache.tapestry5.json.modules.JSONModule,10,0,1,13,0,0,1,9,0,0,No
org.apache.tapestry5.json.PrettyPrintSession,5,0,11,23,3,0,8,85,0,65,No
org.apache.tapestry5.kaptcha.components.KaptchaField,16,0,3,33,0,1,1,40,1,66,No
org.apache.tapestry5.kaptcha.components.KaptchaImage,11,0,4,16,0,0,1,61,0,62,No
org.apache.tapestry5.kaptcha.components.KaptchaUnitTest,5,0,1,13,0,0,1,13,0,0,No
org.apache.tapestry5.kaptcha.integration.KaptchaIntegrationTest,0,0,2,201,0,0,2,27,2,0,No
org.apache.tapestry5.kaptcha.internal.services.KaptchaDataTypeAnalyzer,6,0,1,13,0,0,1,9,0,0,No
org.apache.tapestry5.kaptcha.internal.services.KaptchaProducerImpl,6,0,6,18,1,0,5,43,0,61,No
org.apache.tapestry5.kaptcha.KaptchaSymbolConstants,1,0,0,12,0,0,0,4,0,0,No
org.apache.tapestry5.kaptcha.modules.KaptchaModule,19,0,6,18,0,0,6,35,0,0,No
org.apache.tapestry5.kaptcha.pages.KaptchaEditBlocks,5,0,0,12,0,0,0,13,0,0,No
org.apache.tapestry5.MarkupConstants,1,0,0,12,0,0,0,5,0,0,No
org.apache.tapestry5.MarkupUtils,5,0,4,16,0,0,3,49,0,75,No
org.apache.tapestry5.MarkupWriterAdapter,1,0,2,14,0,0,2,9,0,0,No
org.apache.tapestry5.MetaDataConstants,1,0,0,12,0,0,0,7,0,0,No
org.apache.tapestry5.modules.AssetsModule,70,0,19,31,1,0,18,206,0,0,Yes
org.apache.tapestry5.modules.CompatibilityModule,6,0,1,13,0,0,1,8,0,0,No
org.apache.tapestry5.modules.DashboardModule,7,0,2,14,0,0,2,14,0,0,No
org.apache.tapestry5.modules.InternalModule,65,0,5,17,0,0,5,68,0,0,No
org.apache.tapestry5.modules.JavaScriptModule,50,0,17,29,3,0,14,250,0,89,Yes
org.apache.tapestry5.modules.PageLoadModule,14,0,2,14,0,0,2,22,0,0,No
org.apache.tapestry5.modules.TapestryModule,446,0,97,109,6,0,91,1465,0,95,Yes
org.apache.tapestry5.modules.TapestryModule.ApplicationInitializerTerminator,2,0,1,13,0,0,1,7,0,0,No
org.apache.tapestry5.modules.TapestryModule.HttpServletRequestHandlerTerminator,10,0,2,14,0,0,2,27,0,0,No
org.apache.tapestry5.modules.TapestryModule.RequestHandlerTerminator,6,0,2,14,0,0,2,12,0,0,No
org.apache.tapestry5.modules.TapestryModule.ServletApplicationInitializerTerminator,4,0,2,14,0,0,2,14,0,0,No
org.apache.tapestry5.modules.TapestryModule.TapestryCoreComponentLibraryInfoSource,10,0,1,13,0,0,1,39,0,0,No
org.apache.tapestry5.mongodb.modules.MongodbModule,15,0,4,16,0,0,4,86,0,0,No
org.apache.tapestry5.mongodb.MongoDBSymbols,1,0,0,12,0,0,0,11,0,0,No
org.apache.tapestry5.PageCallback,7,0,8,20,0,2,6,52,0,66,No
org.apache.tapestry5.PersistenceConstants,1,0,0,12,0,0,0,6,0,0,No
org.apache.tapestry5.plastic.MethodDescription,8,0,9,21,0,0,9,117,0,38,No
org.apache.tapestry5.plastic.PlasticManager,18,0,12,24,1,0,10,116,0,33,No
org.apache.tapestry5.plastic.PlasticManager.PlasticManagerBuilder,10,0,5,19,1,0,4,36,1,60,No
org.apache.tapestry5.plastic.PlasticUtils,11,0,7,19,0,0,7,48,0,95,No
org.apache.tapestry5.plastic.test.NoopAdvice,2,0,1,13,0,0,1,8,0,0,No
org.apache.tapestry5.QueryParameterConstants,1,0,0,12,0,0,0,4,0,0,No
org.apache.tapestry5.root.ContentTypeTest,4,0,9,44,0,0,9,98,3,0,No
org.apache.tapestry5.root.MarkupUtilsTest,4,0,5,17,0,0,5,40,1,0,No
org.apache.tapestry5.root.PageCallbackTest,7,0,3,350,0,0,3,34,6,33,No
org.apache.tapestry5.root.ValidationTrackerImplTest,12,0,10,296,1,1,8,141,5,0,No
org.apache.tapestry5.root.VersionUtilsTest,1,0,3,15,0,0,3,18,1,0,No
org.apache.tapestry5.runtime.ComponentEventException,2,0,3,56,0,0,3,20,1,33,No
org.apache.tapestry5.runtime.PageLifecycleAdapter,0,0,4,16,0,0,4,15,0,0,No
org.apache.tapestry5.services.ApplicationStateContribution,2,0,4,16,0,0,4,23,0,50,No
org.apache.tapestry5.services.AssetAlias,1,0,1,13,0,0,1,9,0,0,No
org.apache.tapestry5.services.BeanBlockContribution,1,2,5,17,0,1,4,33,0,60,No
org.apache.tapestry5.services.ComponentEventRequestParameters,4,0,9,21,0,0,9,66,0,59,No
org.apache.tapestry5.services.ComponentLibraryInfo,7,0,33,45,1,0,32,211,0,93,Yes
org.apache.tapestry5.services.ComponentLibraryInfo.DefaultSourceUrlResolver,2,0,2,14,0,0,2,18,0,0,No
org.apache.tapestry5.services.dashboard.DashboardTab,1,0,1,13,0,0,1,12,0,0,No
org.apache.tapestry5.services.DefaultObjectRenderer,5,0,1,13,0,0,1,21,0,0,No
org.apache.tapestry5.services.DelegatingRequest,4,0,25,37,0,0,25,104,0,7,No
org.apache.tapestry5.services.DisplayBlockContribution,1,0,1,18,0,0,1,7,1,0,No
org.apache.tapestry5.services.EditBlockContribution,1,0,1,18,0,0,1,7,1,0,No
org.apache.tapestry5.services.HttpError,1,0,3,15,0,0,3,18,0,33,No
org.apache.tapestry5.services.InitializeActivePageName,5,0,3,15,0,0,3,20,0,0,No
org.apache.tapestry5.services.javascript.AMDWrapper,8,0,6,18,1,0,5,110,0,80,No
org.apache.tapestry5.services.javascript.AMDWrapper.AMDModuleWrapperResource,15,0,6,30,1,0,5,59,1,55,No
org.apache.tapestry5.services.javascript.DataConstants,1,0,0,12,0,0,0,4,0,0,No
org.apache.tapestry5.services.javascript.ExtensibleJavaScriptStack,12,0,9,21,2,0,7,105,0,81,No
org.apache.tapestry5.services.javascript.JavaScriptModuleConfiguration,4,0,8,20,0,0,8,50,0,72,No
org.apache.tapestry5.services.javascript.StackExtension,5,0,7,19,0,0,7,35,0,71,No
org.apache.tapestry5.services.javascript.StylesheetLink,6,0,10,22,1,0,9,71,0,72,Yes
org.apache.tapestry5.services.javascript.StylesheetOptions,4,0,8,20,1,0,7,65,0,45,No
org.apache.tapestry5.services.LibraryMapping,3,0,4,16,0,0,4,29,0,25,No
org.apache.tapestry5.services.LibraryMappingTest,2,0,2,37,0,0,2,23,3,0,No
org.apache.tapestry5.services.meta.FixedExtractor,2,0,3,15,0,0,3,20,0,33,No
org.apache.tapestry5.services.pageload.ComponentResourceSelector,10,0,8,20,1,0,7,65,0,31,No
org.apache.tapestry5.services.PageRenderRequestParameters,4,0,7,19,0,0,7,46,0,52,No
org.apache.tapestry5.services.StackTraceElementClassConstants,1,0,0,12,0,0,0,5,0,0,No
org.apache.tapestry5.services.StreamPageContent,2,0,8,20,1,0,7,44,0,66,No
org.apache.tapestry5.services.SyncCostBench,13,0,3,15,2,0,1,126,0,66,No
org.apache.tapestry5.services.SyncCostBench.BlockRunner,0,0,2,14,0,0,2,15,0,0,No
org.apache.tapestry5.services.SyncCostBench.ReadWriteLockAspectRunner,1,0,2,14,0,0,2,12,0,25,No
org.apache.tapestry5.services.SyncCostBench.ReadWriteLockRunner,3,0,2,14,0,0,2,20,0,25,No
org.apache.tapestry5.services.SyncCostBench.SimpleRunner,0,0,2,14,0,0,2,11,0,0,No
org.apache.tapestry5.services.SyncCostBench.SynchronizedRunner,0,0,2,14,0,0,2,11,0,0,No
org.apache.tapestry5.services.SyncCostBench.Worker,0,0,1,13,0,0,1,10,0,0,No
org.apache.tapestry5.services.TransformConstants,10,0,1,13,1,0,0,25,0,93,No
org.apache.tapestry5.services.TransformUtils,13,0,7,19,2,0,5,61,0,50,No
org.apache.tapestry5.services.TransformUtils.PrimitiveTypeInfo,2,0,1,13,0,0,1,12,0,0,No
org.apache.tapestry5.services.TransformUtilsTest,4,0,5,17,0,0,5,34,1,0,No
org.apache.tapestry5.spring.integration.external.TapestryExternalSpringContextIntegrationTest,1,0,1,200,0,0,1,9,2,0,No
org.apache.tapestry5.spring.integration.standard.TapestrySpringIntegrationTest,2,0,7,206,0,0,7,50,2,0,No
org.apache.tapestry5.spring.modules.SpringModule,15,0,5,17,0,0,5,54,0,80,No
org.apache.tapestry5.spring.SpringConstants,1,0,0,12,0,0,0,4,0,0,No
org.apache.tapestry5.spring.SpringTestCase,1,3,3,289,0,3,0,15,5,0,No
org.apache.tapestry5.spring.TapestryApplicationContext,5,0,1,13,0,1,0,12,1,0,No
org.apache.tapestry5.spring.TapestryApplicationContextTest,3,0,1,290,0,0,1,21,6,0,No
org.apache.tapestry5.spring.TapestrySpringFilter,3,0,1,21,0,1,0,10,1,0,No
org.apache.tapestry5.SymbolConstants,1,0,0,12,0,0,0,58,0,0,No
org.apache.tapestry5.TapestryConstants,1,0,0,12,0,0,0,7,0,0,No
org.apache.tapestry5.TapestryFilter,15,1,8,20,0,5,3,76,0,70,Yes
org.apache.tapestry5.TapestryMarkers,1,0,0,12,0,0,0,15,0,0,No
org.apache.tapestry5.test.ErrorReporterImpl,18,0,4,16,1,0,3,77,0,55,No
org.apache.tapestry5.test.ErrorReportingCommandProcessor,10,0,15,27,1,0,14,160,0,60,No
org.apache.tapestry5.test.integration.SanityCheckTestSuite,6,0,4,203,0,0,4,32,2,0,No
org.apache.tapestry5.test.Jetty7Runner,12,0,9,21,0,1,8,141,0,72,No
org.apache.tapestry5.test.PageTester,27,0,28,40,12,1,15,300,0,83,No
org.apache.tapestry5.test.RandomDataSource,16,0,11,23,2,0,9,111,0,72,No
org.apache.tapestry5.test.SeleniumTestCase,28,15,187,199,3,22,162,1169,1,89,Yes
org.apache.tapestry5.test.TapestryRunnerConstants,3,0,0,12,0,0,0,6,0,0,No
org.apache.tapestry5.test.TapestryTestCase,87,21,176,286,0,173,3,769,4,0,No
org.apache.tapestry5.test.TapestryTestConstants,1,0,0,12,0,0,0,15,0,0,No
org.apache.tapestry5.test.Tomcat6Runner,10,0,4,16,0,1,3,75,0,50,No
org.apache.tapestry5.tree.DefaultTreeExpansionModel,3,0,4,19,0,0,4,30,1,50,No
org.apache.tapestry5.tree.DefaultTreeModel,15,0,6,18,1,0,5,112,0,73,No
org.apache.tapestry5.tree.DefaultTreeModel.DefaultTreeNode,9,0,8,20,1,0,6,45,0,50,No
org.apache.tapestry5.tree.DefaultTreeSelectionModel,3,0,4,19,0,0,4,30,1,50,No
org.apache.tapestry5.upload.components.Upload,25,0,12,42,0,2,4,100,1,84,No
org.apache.tapestry5.upload.components.UploadTest,18,0,11,297,0,2,9,169,5,0,No
org.apache.tapestry5.upload.integration.UploadIntegrationTest,3,0,2,201,0,0,2,27,2,0,No
org.apache.tapestry5.upload.internal.services.MultipartDecoderImpl,16,0,9,21,0,4,5,111,0,72,No
org.apache.tapestry5.upload.internal.services.MultipartDecoderImplTest,10,0,10,296,2,0,8,135,5,19,No
org.apache.tapestry5.upload.internal.services.MultipartServletRequestFilter,4,0,2,14,0,0,2,16,0,0,No
org.apache.tapestry5.upload.internal.services.MultipartServletRequestFilterTest,5,0,2,288,0,0,2,36,5,0,No
org.apache.tapestry5.upload.internal.services.ParametersServletRequestWrapper,9,0,8,20,0,0,7,56,1,50,No
org.apache.tapestry5.upload.internal.services.ParametersServletRequestWrapperTest,7,0,9,21,0,0,9,110,0,0,No
org.apache.tapestry5.upload.internal.services.ParameterValue,3,1,6,18,0,0,6,44,0,58,No
org.apache.tapestry5.upload.internal.services.ParameterValueTest,3,0,7,19,0,0,7,49,0,0,No
org.apache.tapestry5.upload.internal.services.StubFileItem,8,0,22,34,0,0,22,111,0,91,No
org.apache.tapestry5.upload.internal.services.UploadedFileItem,8,0,9,21,0,0,9,61,0,11,No
org.apache.tapestry5.upload.internal.services.UploadedFileItemTest,4,0,8,294,0,0,8,85,5,0,No
org.apache.tapestry5.upload.internal.services.UploadExceptionFilter,13,0,2,14,0,0,2,30,0,0,No
org.apache.tapestry5.upload.internal.services.UploadMessages,6,0,7,19,0,0,0,32,0,0,No
org.apache.tapestry5.upload.modules.UploadModule,22,0,6,18,0,0,6,54,0,83,No
org.apache.tapestry5.upload.RunJettyUpload,5,0,1,13,0,0,1,9,0,0,No
org.apache.tapestry5.upload.services.UploadEvents,1,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.upload.services.UploadSymbols,1,0,1,13,1,0,0,10,0,100,No
org.apache.tapestry5.util.AbstractSelectModel,4,4,2,14,1,0,1,25,0,0,No
org.apache.tapestry5.util.EnumSelectModel,7,0,4,18,0,0,4,28,1,75,No
org.apache.tapestry5.util.EnumSelectModelTest,8,0,4,290,1,0,3,61,5,0,No
org.apache.tapestry5.util.EnumValueEncoder,4,0,3,15,0,0,3,23,0,33,No
org.apache.tapestry5.util.FindTheParameterizedType,11,0,3,15,1,0,2,33,0,0,No
org.apache.tapestry5.util.IdentifyTransformer,0,0,1,13,0,0,1,7,0,0,No
org.apache.tapestry5.util.PublicUtilMessages,5,0,2,14,0,0,0,12,0,0,No
org.apache.tapestry5.util.ResponseWrapper,5,0,16,28,0,0,16,69,0,0,No
org.apache.tapestry5.util.StringToEnumCoercion,8,0,5,17,0,0,5,39,0,50,Yes
org.apache.tapestry5.util.TextStreamResponse,5,0,6,18,0,0,6,32,0,58,No
org.apache.tapestry5.util.UppercaseTransformer,1,0,1,13,0,0,1,7,0,0,No
org.apache.tapestry5.ValidationException,1,0,1,44,0,0,1,8,0,100,No
org.apache.tapestry5.ValidationTrackerImpl,7,0,13,28,3,0,10,116,1,76,No
org.apache.tapestry5.ValidationTrackerImpl.FieldTracker,1,0,1,13,0,0,0,11,0,75,No
org.apache.tapestry5.ValidationTrackerWrapper,3,0,12,24,0,1,11,52,0,0,No
org.apache.tapestry5.validator.AbstractValidator,3,8,5,17,0,1,4,30,0,65,No
org.apache.tapestry5.validator.Email,14,0,3,20,0,0,3,31,1,33,Yes
org.apache.tapestry5.validator.EmailTest,6,0,2,349,0,0,2,48,6,0,No
org.apache.tapestry5.validator.Max,13,0,4,21,1,0,3,34,1,50,No
org.apache.tapestry5.validator.MaxLength,10,0,4,21,1,0,3,28,1,0,No
org.apache.tapestry5.validator.MaxLengthTest,8,0,2,349,0,0,2,37,6,0,No
org.apache.tapestry5.validator.MaxTest,9,0,2,349,0,0,2,37,6,0,No
org.apache.tapestry5.validator.Min,13,0,4,21,1,0,3,34,1,50,No
org.apache.tapestry5.validator.MinLength,10,0,4,21,1,0,3,28,1,0,No
org.apache.tapestry5.validator.MinLengthTest,8,0,2,349,0,0,2,37,6,0,No
org.apache.tapestry5.validator.MinTest,9,0,2,349,0,0,2,37,6,0,No
org.apache.tapestry5.validator.None,7,0,3,20,0,0,3,15,1,0,No
org.apache.tapestry5.validator.Regexp,11,0,4,21,1,0,3,33,1,0,Yes
org.apache.tapestry5.validator.RegexpTest,8,0,2,349,0,0,2,37,6,0,No
org.apache.tapestry5.validator.Required,11,0,5,22,1,0,4,39,1,60,No
org.apache.tapestry5.validator.RequiredTest,8,0,5,291,0,0,5,77,5,0,No
org.apache.tapestry5.VersionUtils,7,0,1,13,0,0,1,25,0,0,No
org.apache.tapestry5.webresources.modules.WebResourcesModule,19,0,5,17,0,0,5,58,0,0,No
org.apache.tapestry5.webresources.WebResourcesSymbols,1,0,0,12,0,0,0,4,0,0,No
org.example.app0.pages.CachedForm,7,0,3,15,0,0,1,30,0,73,No
org.example.app0.pages.CommitAfterDemo,4,0,9,21,0,0,2,57,0,22,No
org.example.app0.pages.EncodeEntities,4,0,3,15,0,0,0,27,0,50,No
org.example.app0.pages.PersistEntity,5,0,4,16,0,0,0,32,0,68,No
org.example.app0.pages.SSOEntity,10,0,4,16,0,0,1,34,0,58,No
org.example.app0.pages.Start,4,0,1,13,0,0,0,15,0,0,No
org.example.app0.services.UserDAOImpl,3,0,5,17,0,0,5,32,0,0,No
org.example.app1.AppConstants,1,0,0,12,0,0,0,5,0,0,No
org.example.app1.entities.Thang,2,0,4,16,0,0,4,23,0,50,No
org.example.app1.pages.EncodeTransientEntities,1,0,1,13,0,0,0,13,0,0,No
org.example.app1.pages.PersistThang,5,0,5,17,0,0,0,36,0,40,No
org.example.app2.pages.PersistItem,1,0,1,13,0,0,0,16,0,0,No
org.example.app2.pages.PersistItem2,2,0,1,13,0,0,0,16,0,0,No
org.example.app2.pages.PersistItem3,2,0,1,13,0,0,0,16,0,0,No
org.example.app3.model.Thing,2,0,4,16,0,0,4,21,0,50,No
org.example.app3.pages.PersistThing,3,0,1,13,0,0,0,16,0,0,No
org.example.app4.pages.PersistAll,3,0,3,15,0,0,0,38,0,50,No
org.example.testapp.entities.ComplexBean,3,0,8,20,0,0,8,41,0,75,No
org.example.testapp.entities.SomeOtherSimpleBean,1,0,2,14,0,0,2,13,0,0,No
org.example.testapp.entities.SomeSimpleBean,0,0,2,14,0,0,2,13,0,0,No
org.example.testapp.entities.TestEntity,3,0,16,28,0,0,16,79,0,87,No
org.example.testapp.entities.User,1,0,4,16,0,0,4,25,0,50,No
org.example.testapp.pages.BeanEditFormValidationDemo,2,0,0,12,0,0,0,6,0,0,No
org.example.testapp.pages.ClientValidationDemo,3,0,1,13,0,0,1,10,0,100,No
org.example.testapp.pages.ComplexBeanDemo,2,0,0,12,0,0,0,6,0,0,No
org.example.testapp.pages.FormClientValidationDemo,9,0,2,14,0,0,1,35,0,90,No
org.example.testapp.pages.FormValidationDemo,9,0,2,14,0,0,2,40,0,91,No
org.example.testapp.pages.InjectValidatorDemo,9,0,1,13,0,0,0,20,0,33,No
org.example.testapp.pages.NestedObjectDemo,10,0,4,16,0,0,2,29,0,68,No
org.example.testapp.pages.OnPrepareDemo,1,0,1,13,0,0,0,9,0,0,No
org.example.testapp.pages.RemotePoolManagement,4,0,1,13,0,0,1,8,0,0,No
org.example.testapp.services.FlintstoneImpl,1,0,1,13,0,0,1,7,0,0,No
org.example.testapp.services.SampleImpl,1,0,1,13,0,0,1,8,0,0,No
org.example.testapp.services.SpringStatusProvider,3,0,2,14,0,0,2,17,0,0,No
org.example.testapp.services.SpringStatusProviderFactory,3,0,3,15,0,0,3,18,0,0,No
org.example.testapp.services.SymbolValueHolder,1,0,4,16,0,0,4,21,0,50,No
org.example.testapp.services.UpcaseImpl,3,0,2,14,0,0,2,14,0,0,No
org.example.testapp.services.UpcaseStringTransformerImpl,2,0,1,13,0,0,1,8,0,0,No
org.example.testapp.services.ViaFactoryFactory,4,0,3,15,0,0,3,25,0,0,No
org.example.upload.base.UploadBasePage,5,1,1,13,0,0,1,13,0,0,No
org.example.upload.pages.Ajaxified,6,0,2,15,0,0,0,19,1,50,Yes
testsubjects.AbstractPlaceholder,0,1,1,13,0,0,1,4,0,0,No
testsubjects.AbstractSubject,0,0,0,12,0,0,0,3,0,0,No
testsubjects.AccessMethodsSubject,2,0,1,13,0,0,1,20,0,100,No
testsubjects.AccessorsAlreadyExistSubject,2,0,2,14,0,0,2,13,0,0,No
testsubjects.AdviceAndImplementationSubject,0,0,0,12,0,0,0,3,0,0,No
testsubjects.AlternateConstructor,1,0,4,16,0,0,4,19,0,25,No
testsubjects.AnnotationSubject,6,0,5,17,0,0,0,25,0,100,No
testsubjects.ArrayAttributesSubject,0,0,0,12,0,0,0,3,0,0,No
testsubjects.BaseClass,1,1,3,15,0,0,3,14,0,0,No
testsubjects.ChildClass,0,0,0,15,0,0,0,3,2,0,No
testsubjects.ContextCatcher,2,0,1,13,0,0,1,10,0,0,No
testsubjects.CreateAccessorsSubject,2,0,0,12,0,0,0,7,0,0,No
testsubjects.Empty,0,0,0,12,0,0,0,3,0,0,No
testsubjects.ExplicityEmptyArrayAttributesSubject,0,0,0,12,0,0,0,3,0,0,No
testsubjects.FieldConduitAdvisedMethodComplexCase,4,0,1,13,0,0,1,10,0,0,No
testsubjects.FieldConduitInsideAdvisedMethod,3,0,1,13,0,0,1,10,0,0,No
testsubjects.FieldHandleAccessOnly,1,0,0,12,0,0,0,4,0,0,No
testsubjects.GenericCreateAccessorsSubject,3,0,1,13,0,0,1,9,0,0,No
testsubjects.HasToString,2,0,1,13,0,0,1,8,0,0,No
testsubjects.InheritedAnnotationBaseClass,0,1,0,12,0,0,0,3,0,0,No
testsubjects.InheritedAnnotationSubClass,0,0,0,12,0,0,0,3,1,0,No
testsubjects.InjectBaseClass,2,1,1,13,0,0,1,6,0,0,No
testsubjects.InjectFieldSubject,0,0,2,14,0,0,2,12,0,0,No
testsubjects.InjectionSubject,2,1,1,13,0,0,0,9,0,0,No
